Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16,49350,49350,48550,49000,45511.69531,23349760
2020-04-17,50800,52000,50300,51400,47740.84766,32041675
2020-04-20,51400,51400,50000,50100,46533.38672,21866354
2020-04-21,49400,49700,48700,49250,45743.90625,27407543
2020-04-22,48700,50000,48350,49850,46301.1875,18613864
2020-04-23,50200,50300,49500,49850,46301.1875,18754442
2020-04-24,49650,49750,49000,49350,45836.78125,15618347
2020-04-27,49350,50000,49100,49850,46301.1875,14049471
2020-04-28,49850,50100,49300,50100,46533.38672,16095399
2020-04-29,49900,50500,49600,50000,46440.50391,15604533
2020-05-04,48900,49100,48500,48500,45047.30469,26083749
2020-05-06,49000,49200,48500,49200,45697.46094,18070225
2020-05-07,49200,49300,48700,48800,45325.94141,13884411
2020-05-08,49100,49350,48800,48800,45325.94141,15319700
2020-05-11,48900,49250,48300,48400,44954.41406,16357743
2020-05-12,48400,48500,47550,47900,44490.01172,23433590
2020-05-13,47250,48550,47200,48550,45093.73438,20223277
2020-05-14,47750,48100,47650,48000,44582.89063,19305974
2020-05-15,48400,48450,47700,47850,44443.57422,18463118
2020-05-18,47950,49100,47600,48800,45325.94141,20481981
2020-05-19,50100,50500,49700,50300,46719.14844,25168295
2020-05-20,50000,50200,49800,50000,46440.50391,14896899
2020-05-21,50300,50400,49850,49950,46394.07031,14949266
2020-05-22,49600,49800,48600,48750,45279.49609,19706284
2020-05-25,48750,48900,48450,48850,45372.37891,14337913
2020-05-26,48700,49450,48600,49250,45743.90625,15127490
2020-05-27,48950,50000,48800,49900,46347.63281,19548479
2020-05-28,51100,51200,49900,50400,46812.03125,31309318
2020-05-29,50000,50700,49700,50700,47090.67188,27596961
2020-06-01,50800,51200,50600,51200,47555.08203,16949183
2020-06-02,51000,51500,50800,51400,47740.84766,14247933
2020-06-03,51800,55000,51700,54500,50620.15625,49257814
2020-06-04,55800,57000,54600,54600,50713.03906,40220334
2020-06-05,54400,55900,54000,55500,51548.96484,22743629
2020-06-08,56400,56500,54700,54900,50991.67969,25634965
2020-06-09,55800,56500,54400,55500,51548.96484,23998831
2020-06-10,55100,55900,54900,55400,51456.08203,16742493
2020-06-11,54500,55100,53200,54300,50434.39063,33815123
2020-06-12,52100,52800,51500,52300,48576.77734,26976019
2020-06-15,51400,52000,49900,49900,46347.63281,28772921
2020-06-16,51200,52100,50600,52100,48391.01172,21808375
2020-06-17,52100,52900,51300,52200,48483.89453,26672595
2020-06-18,52200,52300,51600,52300,48576.77734,15982926
2020-06-19,52600,52900,51600,52900,49134.05469,18157985
2020-06-22,52000,52600,51800,52000,48298.13672,13801350
2020-06-23,52500,52800,51100,51400,47740.84766,18086152
2020-06-24,51900,53900,51600,52900,49134.05469,24519552
2020-06-25,52100,53000,51900,51900,48205.25,18541624
2020-06-26,52800,53900,52200,53300,49505.58203,21575360
2020-06-29,52500,53200,52000,52400,48995.0625,17776925
2020-06-30,53900,53900,52800,52800,49369.07031,21157172
2020-07-01,53400,53600,52400,52600,49182.0625,16706143
2020-07-02,52100,52900,52100,52900,49462.56641,14142583
2020-07-03,53000,53600,52700,53600,50117.08594,11887868
2020-07-06,54000,55000,53800,55000,51426.11328,19856623
2020-07-07,55800,55900,53400,53400,49930.08594,30760032
2020-07-08,53600,53900,52900,53000,49556.07813,19664652
2020-07-09,53200,53600,52800,52800,49369.07031,17054850
2020-07-10,53100,53200,52300,52700,49275.56641,13714746
2020-07-13,53300,53800,53100,53400,49930.08594,12240188
2020-07-14,53700,53800,53200,53800,50304.08984,14269484
2020-07-15,54400,55000,54300,54700,51145.60938,24051450
2020-07-16,54800,54800,53800,53800,50304.08984,16779127
2020-07-17,54200,54700,54100,54400,50865.10547,10096174
2020-07-20,54800,54800,54000,54200,50678.09375,10507530
2020-07-21,55200,55400,54800,55300,51706.61719,18297260
2020-07-22,55300,55500,54700,54700,51145.60938,12885057
2020-07-23,54700,54700,53800,54100,50584.60156,16214932
2020-07-24,54000,54400,53700,54200,50678.09375,10994535
2020-07-27,54300,55700,54300,55600,51987.12891,21054421
2020-07-28,57000,58800,56400,58600,54792.19531,48431566
2020-07-29,60300,60400,58600,59000,55166.19922,36476611
2020-07-30,59700,60100,59000,59000,55166.19922,19285354
2020-07-31,59500,59600,57700,57900,54137.66797,21943345
2020-08-03,57800,57900,56700,56800,53109.14453,21158940
2020-08-04,57200,58100,57000,57300,53576.66016,19419694
2020-08-05,57300,57500,56300,56900,53202.65234,17739706
2020-08-06,57100,58400,57100,58000,54231.17188,21625874
2020-08-07,57900,58400,57100,57500,53763.66406,18751717
2020-08-10,57600,58300,57500,57800,54044.16797,17774291
2020-08-11,58000,59500,57800,58200,54418.17969,24907912
2020-08-12,58200,59000,57700,59000,55166.19922,18573934
2020-08-13,59400,59600,58000,58700,54885.6875,22089460
2020-08-14,58000,58400,57700,58000,54231.17188,15672548
2020-08-18,58900,59900,58000,58400,54605.17969,25307825
2020-08-19,59000,59200,57800,57800,54044.16797,16930719
2020-08-20,57600,57600,55300,55400,51800.12109,30386029
2020-08-21,56200,56900,55800,55900,52267.63281,21142288
2020-08-24,55800,56600,55400,56100,52454.63672,15055896
2020-08-25,56400,56800,56100,56400,52735.13672,14021705
2020-08-26,56400,56500,55700,56400,52735.13672,17651593
2020-08-27,56300,56300,55600,55600,51987.12891,16196568
2020-08-28,56100,56300,55400,55400,51800.12109,14619888
2020-08-31,56000,56100,54000,54000,50491.09375,32671367
2020-09-01,54100,54800,54100,54200,50678.09375,19363117
2020-09-02,54600,55100,54100,54400,50865.10547,16905723
2020-09-03,55600,56700,55500,56400,52735.13672,28384920
2020-09-04,55200,55800,55100,55600,51987.12891,22139109
2020-09-07,56100,57300,55800,56500,52828.64063,18685880
2020-09-08,57400,58700,57200,58700,54885.6875,31517520
2020-09-09,58200,59300,57800,58400,54605.17969,30597399
2020-09-10,59900,60000,59100,59200,55353.19922,29923293
2020-09-11,59300,59400,58200,59000,55166.19922,16017098
2020-09-14,60200,60800,59900,60400,56475.21875,20648281
2020-09-15,60900,61000,60500,61000,57036.23047,17877075
2020-09-16,61100,61300,60600,61000,57036.23047,17041444
2020-09-17,60700,60800,59300,59500,55633.69922,25108356
2020-09-18,59800,59900,59100,59300,55446.69922,18884571
2020-09-21,59100,60000,59000,59200,55353.19922,15140387
2020-09-22,59100,59700,57800,58200,54418.17969,20830381
2020-09-23,58400,58800,57400,58600,54792.19531,20111398
2020-09-24,57700,58600,57600,57800,54044.16797,17564020
2020-09-25,57700,58200,57700,57900,54137.66797,11444683
2020-09-28,58300,58800,57900,58200,54752.9375,12614080
2020-09-29,58300,59000,58200,58200,54752.9375,15503563
2020-10-05,57500,59200,57500,58700,55223.32422,20228289
2020-10-06,59400,59900,58700,59000,55505.55859,14463826
2020-10-07,58700,59900,58500,59900,56352.25391,14861838
2020-10-08,60500,60700,59500,59700,56164.09766,24589924
2020-10-12,60000,60400,59900,60400,56822.63281,16145837
2020-10-13,61000,61400,60400,60900,57293.01953,19247631
2020-10-14,61000,61100,60500,60900,57293.01953,16086716
2020-10-15,60700,60800,59700,60000,56446.33203,17756232
2020-10-16,60000,60400,59000,59500,55975.9375,16554190
2020-10-19,59600,60200,59500,60000,56446.33203,14474985
2020-10-20,60300,60900,60100,60900,57293.01953,19326115
2020-10-21,61200,61500,60600,60900,57293.01953,15703443
2020-10-22,60300,60500,59800,60100,56540.41016,14294095
2020-10-23,60400,60400,59800,60200,56634.48047,9322232
2020-10-26,60400,61100,60100,60400,56822.63281,13268226
2020-10-27,60300,60300,59500,59800,56258.17188,17260416
2020-10-28,59400,59400,58800,59000,55505.55859,14428882
2020-10-29,58200,58500,57500,58100,54658.86328,22636966
2020-10-30,58000,58000,56600,56600,53247.70703,26907844
2020-11-02,56400,57500,56000,57400,54000.32422,20489076
2020-11-03,57900,58900,57600,58800,55317.40625,14950919
2020-11-04,58900,59000,57800,58500,55035.16797,21718561
2020-11-05,59000,60300,58800,60300,56728.56641,20639475
2020-11-06,60700,60800,59600,60100,56540.41016,16910230
2020-11-09,60700,60900,60100,60200,56634.48047,15892961
2020-11-10,60500,60500,59500,60200,56634.48047,19073552
2020-11-11,60700,61400,60400,61300,57669.33203,25628510
2020-11-12,61000,61400,60700,61000,57387.09766,19800573
2020-11-13,61300,63200,61000,63200,59456.80078,31508829
2020-11-16,64000,66700,63900,66300,62373.19141,36354334
2020-11-17,67000,67000,65600,65700,61808.73047,30204089
2020-11-18,65700,66200,64700,64800,60962.03516,22963790
2020-11-19,64100,64800,63900,64600,60773.88281,16590290
2020-11-20,63900,65200,63900,64700,60867.96094,15068682
2020-11-23,64800,67800,64700,67500,63502.12109,27134398
2020-11-24,67900,69500,67000,67700,63690.26953,32158235
2020-11-25,67900,68300,66500,66600,62655.41797,32447065
2020-11-26,66100,68000,66000,68000,63972.5,19023323
2020-11-27,68000,68400,67600,68200,64160.66797,14063434
2020-11-30,68400,68600,66700,66700,62749.50391,43811016
2020-12-01,67100,68300,67100,67800,63784.34375,22327173
2020-12-02,68400,69900,68300,69500,65383.66406,29703942
2020-12-03,70100,70500,69300,69700,65571.82031,23677989
2020-12-04,70400,72100,70100,71500,67265.20313,28130533
2020-12-07,72400,73500,71900,72900,68582.28125,28490496
2020-12-08,72200,72900,71600,71700,67453.36719,25000338
2020-12-09,72100,73900,72000,73900,69523.07031,24077996
2020-12-10,72700,73800,72500,72900,68582.28125,39882928
2020-12-11,73500,73800,73100,73400,69052.66406,18486672
2020-12-14,73600,74500,73200,73800,69428.98438,21510415
2020-12-15,73800,74100,73300,73800,69428.98438,20863671
2020-12-16,74100,74500,73400,73800,69428.98438,17512081
2020-12-17,73400,73700,72600,73300,68958.59375,24293214
2020-12-18,73300,73700,73000,73000,68676.36719,17613029
2020-12-21,73100,73400,72000,73000,68676.36719,20367355
2020-12-22,72500,73200,72100,72300,68017.82813,16304910
2020-12-23,72400,74000,72300,73900,69523.07031,19411326
2020-12-24,74100,78800,74000,77800,73192.08594,32502870
2020-12-28,79000,80100,78200,78700,74038.76563,40085044
2020-12-29,78800,78900,77300,78300,75516.29688,30339449
2020-12-30,77400,81300,77300,81000,78120.3125,29417421
2021-01-04,81000,84400,80200,83000,80049.21875,38655276
2021-01-05,81600,83900,81600,83900,80917.21875,35335669
2021-01-06,83300,84500,82100,82200,79277.65625,42089013
2021-01-07,82800,84200,82700,82900,79952.77344,32644642
2021-01-08,83300,90000,83000,88800,85643.00781,59013307
2021-01-11,90000,96800,89500,91000,87764.79688,90306177
2021-01-12,90300,91400,87800,90600,87379.01563,48682416
2021-01-13,89800,91200,89100,89700,86511.02344,36068848
2021-01-14,88700,90000,88700,89700,86511.02344,26393970
2021-01-15,89800,91800,88000,88000,84871.45313,33431809
2021-01-18,86600,87300,84100,85000,81978.11719,43227951
2021-01-19,84500,88000,83600,87000,83907,39895044
2021-01-20,89000,89000,86500,87200,84099.89844,25211127
2021-01-21,87500,88600,86500,88100,84967.89844,25318011
2021-01-22,89000,89700,86800,86800,83714.11719,30861661
2021-01-25,87000,89900,86300,89400,86221.67969,27258534
2021-01-26,88800,89200,86500,86700,83617.67188,33178936
2021-01-27,86600,87700,85600,85600,82556.77344,26423070
2021-01-28,83200,85600,83200,83700,80724.32813,31859808
2021-01-29,84500,85000,82000,82000,79084.76563,39615978
2021-02-01,81700,83400,81000,83000,80049.21875,28046832
2021-02-02,84100,86400,83700,84400,81399.4375,26302077
2021-02-03,84800,85400,83400,84600,81592.33594,22112205
2021-02-04,83500,83800,82100,82500,79566.98438,24171688
2021-02-05,83100,84000,82500,83500,80531.4375,18036835
2021-02-08,83800,84200,83000,83000,80049.21875,15338765
2021-02-09,84000,84800,82700,82700,79759.88281,20898332
2021-02-10,82600,82600,81600,81600,78698.99219,23025766
2021-02-15,83800,84500,83300,84200,81206.55469,23529706
2021-02-16,84500,86000,84200,84900,81881.65625,20483100
2021-02-17,83900,84200,83000,83200,80242.09375,18307735
2021-02-18,83200,83600,82100,82100,79181.20313,21327683
2021-02-19,82300,82800,81000,82600,79663.4375,25880879
2021-02-22,83800,84200,82200,82200,79277.65625,25419886
2021-02-23,81200,82900,81100,82000,79084.76563,20587314
2021-02-24,81800,83600,81300,82000,79084.76563,26807651
2021-02-25,84000,85400,83000,85300,82267.44531,34155986
2021-02-26,82800,83400,82000,82500,79566.98438,38520800
2021-03-02,85100,85300,83000,83600,80627.88281,33498180
2021-03-03,83500,84000,82800,84000,81013.67188,19882132
2021-03-04,82600,83200,82200,82400,79470.55469,24348331
2021-03-05,81100,82600,81100,82100,79181.20313,20508971
2021-03-08,82900,83000,81600,82000,79084.76563,17641256
2021-03-09,81400,81900,80600,81400,78506.10156,25420764
2021-03-10,82400,82500,80700,80900,78023.85938,20038422
2021-03-11,81000,82500,81000,82000,79084.76563,23818297
2021-03-12,83100,83500,82400,82800,79856.32031,13530573
2021-03-15,82800,82900,81800,81800,78891.88281,13735798
2021-03-16,82200,83000,82100,82800,79856.32031,12293537
2021-03-17,82800,82900,82000,82300,79374.10156,11625146
2021-03-18,82800,83800,82600,82900,79952.77344,18585244
2021-03-19,82100,82500,81800,81900,78988.32031,15869700
2021-03-22,82000,82300,81700,82000,79084.76563,12670506
2021-03-23,82600,82900,81800,81800,78891.88281,13299907
2021-03-24,81000,81600,80700,81000,78120.3125,17926638
2021-03-25,81000,82100,80800,81200,78313.20313,14758826
2021-03-26,81400,81600,81000,81500,78602.53906,12845778
2021-03-29,81700,81700,81000,81600,78698.99219,14952134
2021-03-30,81600,82300,81300,82200,79629.94531,13121698
2021-03-31,82400,82700,81400,81400,78854.95313,17240518
2021-04-01,82500,83000,82000,82900,80308.05469,18676461
2021-04-02,84000,85200,83900,84800,82148.64844,22997538
2021-04-05,85800,86000,84800,85400,82729.89063,16255990
2021-04-06,86200,86200,85100,86000,83311.13281,19042023
2021-04-07,86100,86200,85400,85600,82923.64063,17885538
2021-04-08,85700,85700,84100,84700,82051.78125,19244259
2021-04-09,84700,84900,83400,83600,80986.17188,18193707
2021-04-12,84100,84100,83100,83200,80598.67188,12915282
2021-04-13,83000,84500,82800,84000,81373.66406,15238206
2021-04-14,84000,84300,83400,84000,81373.66406,13794652
2021-04-15,83700,84500,83400,84100,81470.54688,16377412
2021-04-16,84700,84700,83600,83900,81276.78906,15429522
2021-04-19,83800,84000,83300,83300,80695.55469,15287311
2021-04-20,83300,84000,83100,83900,81276.78906,15521965
2021-04-21,83300,83500,82500,82600,80017.4375,21636079
2021-04-22,82900,83000,82400,82400,79823.69531,13934746
2021-04-23,81900,82900,81600,82800,80211.17188,17805080
2021-04-26,82900,83500,82600,83500,80889.29688,15489938
2021-04-27,83200,83300,82500,82900,80308.05469,12941533
2021-04-28,83200,83200,82100,82100,79533.07031,15596759
2021-04-29,82400,82500,81500,81700,79145.57813,20000973
2021-04-30,81900,82100,81500,81500,78951.82813,18673197
2021-05-03,81000,82400,81000,81700,79145.57813,15710336
2021-05-04,81900,82600,81800,82600,80017.4375,12532550
2021-05-06,81700,82300,81700,82300,79726.8125,17047511
2021-05-07,81800,82100,81500,81900,79339.32031,14154882
2021-05-10,82300,83500,81800,83200,80598.67188,19385027
2021-05-11,82500,82600,81100,81200,78661.20313,28996680
2021-05-12,80800,81200,79800,80000,77498.71875,35812268
2021-05-13,78900,79600,78400,78500,76045.60938,31490096
2021-05-14,79000,80300,78900,80100,77595.59375,16450920
2021-05-17,80800,80900,79200,79600,77111.24219,17740855
2021-05-18,79600,80000,79100,79600,77111.24219,17494407
2021-05-20,79400,79700,79100,79500,77014.35156,16541828
2021-05-21,80100,81500,79800,80100,77595.59375,20961714
2021-05-24,80100,80400,79500,79700,77208.10156,13398666
2021-05-25,80000,80400,79800,79900,77401.84375,13628942
2021-05-26,80400,80500,79700,79800,77304.96875,11984359
2021-05-27,80000,80000,79100,79600,77111.24219,23198510
2021-05-28,79800,80400,79400,80100,77595.59375,12360199
2021-05-31,80300,80600,79600,80500,77983.08594,13321324
2021-06-01,80500,81300,80100,80600,78079.96094,14058401
2021-06-02,80400,81400,80300,80800,78273.70313,16414644
2021-06-03,81300,83000,81100,82800,80211.17188,29546007
2021-06-04,82700,82700,81500,82200,79629.94531,18112259
2021-06-07,82700,82800,81600,81900,79339.32031,16496197
2021-06-08,82300,82600,81800,81900,79339.32031,12781226
2021-06-09,81500,82000,81100,81100,78564.32813,14908823
2021-06-10,81300,81400,80900,81000,78467.46094,17586995
2021-06-11,81200,81700,80700,81000,78467.46094,14087962
2021-06-14,80800,80900,80500,80500,77983.08594,10550078
2021-06-15,80900,81200,80600,80900,78370.57813,10075685
2021-06-16,81500,81900,81100,81800,79242.44531,14999855
2021-06-17,81100,81300,80700,80900,78370.57813,14007385
2021-06-18,81100,81100,80500,80500,77983.08594,14916721
2021-06-21,79700,80000,79600,79900,77401.84375,16063340
2021-06-22,80200,80300,79900,80000,77498.71875,11773365
2021-06-23,80500,80600,79900,80100,77595.59375,13856548
2021-06-24,80400,81400,80100,81200,78661.20313,18771080
2021-06-25,81500,81900,81200,81600,79048.71094,13481405
2021-06-28,81700,82000,81600,81900,79339.32031,11578529
2021-06-29,81900,82100,80800,81000,78814.85938,15744317
2021-06-30,81100,81400,80700,80700,78522.96094,13288643
2021-07-01,80500,80600,80000,80100,77939.13281,13382882
2021-07-02,80000,80400,79900,80000,77841.83594,8753097
2021-07-05,80100,80800,80000,80400,78231.04688,8330969
2021-07-06,80600,81200,80500,81200,79009.46875,12131651
2021-07-07,81200,81300,80300,80800,78620.26563,15992202
2021-07-08,81100,81200,79900,79900,77744.53906,16660998
2021-07-09,79600,79800,79000,79400,77258.02344,22720577
2021-07-12,79900,80000,79500,79700,77549.92969,9768108
2021-07-13,80000,80200,79800,79800,77647.22656,9863450
2021-07-14,79400,79600,79100,79500,77355.32031,11575636
2021-07-15,79800,80600,79500,80600,78425.64844,13766279
2021-07-16,80100,80100,79500,79800,77647.22656,10859399
2021-07-19,79100,79200,78800,79000,76868.82031,13155414
2021-07-20,78500,79000,78400,79000,76868.82031,12456646
2021-07-21,79000,79100,78500,78500,76382.30469,12355296
2021-07-22,79000,79800,78900,79700,77549.92969,12618790
2021-07-23,79700,79900,79200,79300,77160.71094,9098910
2021-07-26,79400,79500,78800,78800,76674.21094,10040975
2021-07-27,79200,79400,78500,78500,76382.30469,11427693
2021-07-28,78300,79200,78100,79200,77063.42188,12743417
2021-07-29,78800,79400,78800,79000,76868.82031,14360453
2021-07-30,78900,78900,78500,78500,76382.30469,13823411
2021-08-02,79200,79500,78700,79300,77160.71094,11739124
2021-08-03,79400,81400,79300,81400,79204.0625,24339360
2021-08-04,82200,83100,81800,82900,80663.59375,25642368
2021-08-05,83300,83300,82000,82100,79885.17969,18485469
2021-08-06,81900,82500,81300,81500,79301.375,13342623
2021-08-09,81500,82300,80900,81500,79301.375,15522581
2021-08-10,82300,82400,80100,80200,78036.44531,20362639
2021-08-11,79600,79800,78500,78500,76382.30469,30241137
2021-08-12,77100,78200,76900,77000,74922.76563,42365223
2021-08-13,75800,76000,74100,74400,72392.90625,61270643
2021-08-17,74000,75100,74000,74200,72198.3125,30944847
2021-08-18,73900,74600,73100,73900,71906.39844,29192631
2021-08-19,73500,74400,73100,73100,71127.97656,22166298
2021-08-20,73500,73900,72500,72700,70738.76563,22364803
2021-08-23,73300,74000,73000,73300,71322.57813,19384648
2021-08-24,73900,75700,73900,75600,73560.53906,21016913
2021-08-25,76200,76600,74900,75700,73657.83594,22319664
2021-08-26,76100,76200,74600,74600,72587.50781,16671494
2021-08-27,74300,75000,73800,74300,72295.60938,15172748
2021-08-30,75400,75500,74200,74600,72587.50781,12686999
2021-08-31,74900,76700,74300,76700,74630.85938,24630370
2021-09-01,76700,77100,75900,76800,74728.17188,16114775
2021-09-02,76800,76800,75700,76000,73949.74219,15347486
2021-09-03,76400,76700,76000,76600,74533.5625,12096419
2021-09-06,76800,77600,76600,77300,75214.67969,12861180
2021-09-07,77100,77100,75900,76100,74047.04688,13239401
2021-09-08,76000,76400,75600,76300,74241.66406,11798147
2021-09-09,76400,76600,75000,75300,73268.625,17600770
2021-09-10,75300,75600,74800,75300,73268.625,10103212
2021-09-13,75200,76300,75100,76300,74241.66406,11397775
2021-09-14,77100,77700,76600,76600,74533.5625,18167057
2021-09-15,77400,77400,76400,77000,74922.76563,12829128
2021-09-16,77300,77400,76100,76100,74047.04688,13067622
2021-09-17,76300,77200,75900,77200,75117.36719,16289502
2021-09-23,77500,77600,76800,77400,75311.97656,17055590
2021-09-24,77600,77700,77100,77300,75214.67969,12247274
2021-09-27,77300,77700,77000,77700,75603.875,11699798
2021-09-28,77700,77800,76200,76300,74241.66406,15406382
2021-09-29,74800,75300,73800,74100,72443.75781,23992458
2021-09-30,74300,74800,73700,74100,72443.75781,19919361
2021-10-01,73900,74000,72900,73200,71563.86719,15803395
2021-10-05,73000,73000,71400,72200,70586.21875,24013921
2021-10-06,72600,72800,71200,71300,69706.33594,18956962
2021-10-07,71600,72100,71300,71600,69999.625,13683532
2021-10-08,72300,72400,71500,71500,69901.86719,14043287
2021-10-12,70700,70900,68700,69000,67457.75,31001484
2021-10-13,68700,69600,68300,68800,67262.21875,24172015
2021-10-14,69000,69800,68800,69400,67848.8125,19520641
2021-10-15,70200,71000,70000,70100,68533.15625,18051612
2021-10-18,70200,70300,69200,70200,68630.92188,13486391
2021-10-19,70800,71000,70400,70600,69021.98438,9507991
2021-10-20,70700,71000,70200,70300,68728.6875,10151638
2021-10-21,70300,70600,70000,70200,68630.92188,10891094
2021-10-22,70000,70700,70000,70400,68826.44531,8395448
2021-10-25,69900,70600,69500,70200,68630.92188,10029621
2021-10-26,70600,71500,70400,71100,69510.8125,10528252
2021-10-27,71000,71000,70000,70100,68533.15625,10295316
2021-10-28,69500,72200,69500,70700,69119.75,20644902
2021-10-29,71200,71600,69700,69800,68239.86719,17016151
2021-11-01,70200,70600,69900,69900,68337.63281,11503729
2021-11-02,70800,72200,70700,71500,69901.86719,16812570
2021-11-03,71700,71700,70100,70400,68826.44531,12770428
2021-11-04,71200,71600,70500,70600,69021.98438,11818987
2021-11-05,71600,71600,70200,70200,68630.92188,12667743
2021-11-08,70400,70600,69800,70600,69021.98438,11121981
2021-11-09,70300,71000,70100,70500,68924.21875,11159589
2021-11-10,70300,70900,70200,70200,68630.92188,9422009
2021-11-11,69900,70000,69600,69900,68337.63281,11489122
2021-11-12,70200,70900,69900,70600,69021.98438,10087450
2021-11-15,71700,71900,70900,71400,69804.10156,12420710
2021-11-16,71500,72000,71300,71300,69706.33594,10919239
2021-11-17,71300,71600,70600,70700,69119.75,11027606
2021-11-18,70700,71000,70200,70200,68630.92188,10144957
2021-11-19,70400,71400,70100,71200,69608.57031,11954728
2021-11-22,73300,75200,73000,74900,73225.86719,27506623
2021-11-23,76000,76000,74500,75300,73616.92969,22029195
2021-11-24,76000,76200,74100,74800,73128.10156,15652305
2021-11-25,75100,75100,73600,73700,72052.69531,12559258
2021-11-26,73500,74100,72000,72300,70683.99219,13002242
2021-11-29,71700,73000,71400,72300,70683.99219,16682559
2021-11-30,73200,73900,70500,71300,69706.33594,30364841
2021-12-01,72000,74800,71600,74400,72737.04688,21954856
2021-12-02,73900,75800,73800,75800,74105.75781,23652940
2021-12-03,75600,76000,74100,75600,73910.22656,18330240
2021-12-06,75100,76700,74900,76300,74594.58594,16391250
2021-12-07,76100,77700,75600,77400,75669.99219,19232453
2021-12-08,78300,78600,77100,77400,75669.99219,21558340
2021-12-09,77400,78200,77000,78200,76452.10938,21604528
2021-12-10,77400,77600,76800,76900,75181.16406,9155219
2021-12-13,77200,78300,76500,76800,75083.40625,15038750
2021-12-14,76500,77200,76200,77000,75278.92969,10976660
2021-12-15,76400,77600,76300,77600,75865.52344,9584939
2021-12-16,78500,78500,77400,77800,76061.04688,11996128
2021-12-17,76800,78000,76800,78000,76256.58594,13108479
2021-12-20,77600,77800,76800,77100,75376.69531,11264375
2021-12-21,77900,78300,77500,78100,76354.34375,14245298
2021-12-22,78900,79400,78800,79400,77625.28906,17105892
2021-12-23,79800,80000,79300,79900,78114.11719,13577498
2021-12-24,80200,80800,80200,80500,78700.70313,12086380
2021-12-27,80600,80600,79800,80200,78407.41406,10783368
2021-12-28,80200,80400,79700,80300,78505.17969,18226325
2021-12-29,80200,80200,78500,78800,77386.60156,19794795
2021-12-30,78900,79500,78100,78300,76895.5625,14236700
2022-01-04,78800,79200,78300,78700,77288.39844,12427416
2022-01-05,78800,79000,76400,77400,76011.71875,25470640
2022-01-06,76700,77600,76600,76900,75520.6875,12931954
2022-01-07,78100,78400,77400,78300,76895.5625,15163757
2022-01-10,78100,78100,77100,78000,76600.96094,9947422
2022-01-11,78400,79000,78000,78900,77484.80469,13221123
2022-01-12,79500,79600,78600,78900,77484.80469,11000502
2022-01-13,79300,79300,77900,77900,76502.75,13889401
2022-01-14,77700,78100,77100,77300,75913.50781,10096725
2022-01-17,77600,77800,76900,77500,76109.92188,8785122
2022-01-18,77600,77800,76600,77000,75618.89063,9592788
2022-01-19,76500,76900,76100,76300,74931.44531,10598290
2022-01-20,76200,76700,75900,76500,75127.85156,9708168
2022-01-21,75800,75800,74700,75600,74244,15774888
2022-01-24,75400,75800,74700,75100,73752.96875,13691134
2022-01-25,74800,75000,73200,74000,72672.69531,17766704
2022-01-26,74000,74000,74000,74000,72672.69531,0
2022-01-27,73800,74000,71300,71300,70021.125,22274777
2022-01-28,71300,73700,71200,73300,71985.25,21367447
2022-02-03,74900,74900,73300,73300,71985.25,17744721
2022-02-04,74300,74600,73400,74000,72672.69531,12730034
2022-02-07,73500,73600,72400,73000,71690.63281,14240838
2022-02-08,73000,73000,73000,73000,71690.63281,0
2022-02-09,73000,73000,73000,73000,71690.63281,0
2022-02-10,75600,75800,74700,75400,74047.58594,17746033
2022-02-11,75000,75500,74600,74900,73556.55469,12205407
2022-02-14,74400,74500,73100,73700,72378.07813,13993255
2022-02-15,74100,74200,73100,73700,72378.07813,9320365
2022-02-16,74600,74900,74200,74800,73458.34375,10767386
2022-02-17,75000,75600,74500,75000,73654.75781,13605382
2022-02-18,74600,74800,73700,74300,72967.3125,10122226
2022-02-21,74300,74300,74300,74300,72967.3125,0
2022-02-22,74300,74300,74300,74300,72967.3125,0
2022-02-23,74300,74300,74300,74300,72967.3125,0
2022-02-24,72300,72300,71300,71500,70217.53906,15759283
2022-02-25,72100,72600,71900,71900,70610.35938,13168484
2022-02-28,71900,71900,71900,71900,70610.35938,0
2022-03-02,72300,72400,71500,71700,70413.95313,12481430
2022-03-03,72300,73100,72200,72900,71592.4375,13232638
2022-03-04,72900,72900,72900,72900,71592.4375,0
2022-03-07,70000,70600,69900,70100,68842.65625,18617138
2022-03-08,68800,70000,68700,69500,68253.41406,15828269
2022-03-10,69500,69500,69500,69500,68253.41406,0
2022-03-11,70500,70700,69700,70000,68744.44531,15787655
2022-03-14,70000,70200,69600,70200,68940.85938,9040993
2022-03-15,70200,70200,70200,70200,68940.85938,0
2022-03-16,70200,70500,69700,70400,69137.26563,10175750
2022-03-17,70400,70400,70400,70400,69137.26563,0
2022-03-18,70600,70900,70200,70700,69431.89063,14410038
2022-03-21,70900,71000,69900,69900,68646.23438,11169002
2022-03-22,69900,70500,69900,70300,69039.0625,9402666
2022-03-23,70600,71200,70300,70500,69235.47656,12398025
2022-03-24,69600,70300,69600,69800,68548.03125,37943357
2022-03-25,70100,70200,69600,69800,68548.03125,12986010
2022-03-28,69500,69900,69200,69700,68449.82031,12619289
2022-03-29,70000,70300,69800,70200,68940.85938,13686208
2022-03-30,70300,70500,69800,69900,69001.07813,12670187
2022-03-31,69900,70200,69600,69600,68704.92969,12510366
2022-04-01,69500,69500,69000,69100,68211.35938,15916846
